family,ligand_id,x,y,z,cluster,kept
Aromatic,FCG2946094125,3.435,1.676,-0.129,0,1
Aromatic,MCULE-1995617555,3.692,4.779,-2.139,0,1
Aromatic,MCULE-1995617555,2.838,1.61,0.656,0,1
Aromatic,MCULE-6364997021,3.432,1.628,-0.357,0,1
Aromatic,MCULE-6774338267,3.7,1.097,-0.122,0,1
Aromatic,OSSK_467174,1.942,-0.268,0.105,0,1
Aromatic,OSSK_467174,3.478,1.544,0.026,0,1
Aromatic,MCULE-7309126653,3.313,1.375,-0.429,0,1
Aromatic,MCULE-6052560004,3.297,1.9,-0.099,0,1
Aromatic,MCULE-8409240289,3.602,1.653,0.044,0,1
Aromatic,Z9135329515,-0.878,-0.136,0.278,1,0
Aromatic,Z9135329515,3.075,1.581,0.336,0,1
Aromatic,MCULE-4411896303,3.638,1.281,-0.144,0,1
Aromatic,OSSM_044765,3.481,1.6,-0.568,0,1
Aromatic,OSSL_639641,1.338,1.72,1.089,0,1
Aromatic,OSSL_639641,3.531,1.625,0.031,0,1
Aromatic,MCULE-4460325065,-5.457,-1.886,-0.158,1,0
Aromatic,MCULE-4460325065,3.838,1.853,-0.024,0,1
Aromatic,8012-9271,1.338,1.72,1.089,0,1
Aromatic,8012-9271,3.531,1.625,0.031,0,1
Aromatic,STK657641,3.481,1.6,-0.568,0,1
Aromatic,Z3522831516,3.704,1.625,-0.095,0,1
Aromatic,MCULE-4880777263,3.084,0.617,-0.115,0,1
Aromatic,MCULE-4880777263,5.463,0.479,0.273,0,1
Aromatic,Z1912578086,3.61,1.713,0.222,0,1
Aromatic,Z1912578086,4.942,-0.296,0.007,0,1
Aromatic,MCULE-4554608817,4.201,0.8,1.257,0,1
Aromatic,STL032978,3.897,2.066,0.431,0,1
Aromatic,STL032978,2.319,2.295,2.275,0,1
Aromatic,MCULE-8317582243,3.302,1.89,-0.097,0,1
Aromatic,STL520190,3.594,1.725,1.524,0,1
Aromatic,STL520269,3.37,2.837,1.731,0,1
Aromatic,MCULE-3716360067,3.648,1.761,-0.001,0,1
Aromatic,FCG3559872553,2.646,-0.979,0.192,0,1
Aromatic,FCG3559872553,4.447,0.513,-0.346,0,1
Aromatic,Z1623981649,3.673,2.01,0.099,0,1
Aromatic,8015-2101,3.723,1.305,0.306,0,1
Aromatic,Z204712526,3.454,1.623,-0.066,0,1
Aromatic,Z2312594102,-2.566,-0.29,0.213,1,0
Aromatic,Z2312594102,3.865,0.402,-0.946,0,1
Aromatic,Z1317909945,-3.007,-2.374,-0.166,1,0
Aromatic,Z1317909945,-5.139,-2.038,0.099,1,0
Aromatic,Z1317909945,3.78,2.196,0.219,0,1
Aromatic,OSSK_860993,3.897,2.066,0.431,0,1
Aromatic,OSSK_860993,2.319,2.295,2.275,0,1
LumpedHydrophobe,Z1912620065,3.671,1.685,0.262,0,1
LumpedHydrophobe,OSSL_941018,3.651,1.985,0.141,0,1
LumpedHydrophobe,OSSM_336093,3.66,1.931,-0.07,0,1
LumpedHydrophobe,MCULE-8173341992,3.71,2.064,0.163,0,1
LumpedHydrophobe,STL426080,3.66,1.931,-0.07,0,1
LumpedHydrophobe,FCG2879657833,1.617,1.642,1.265,0,1
LumpedHydrophobe,FCG2879657833,3.786,1.66,0.133,0,1
LumpedHydrophobe,FCG2880127876,3.531,1.676,-0.085,0,1
LumpedHydrophobe,FCG2880127876,4.868,-0.329,0.333,0,1
LumpedHydrophobe,FCG2947887977,3.606,1.412,0.055,0,1
LumpedHydrophobe,OSSM_120554,3.806,1.602,0.323,0,1
LumpedHydrophobe,OSSM_120554,-1.758,0.932,-0.252,1,0
LumpedHydrophobe,MCULE-4357750750,3.471,0.893,1.134,0,1
LumpedHydrophobe,STK632659,3.806,1.602,0.323,0,1
LumpedHydrophobe,STK632659,-1.758,0.932,-0.252,1,0
LumpedHydrophobe,MCULE-5351999624,3.232,2.161,-0.229,0,1
LumpedHydrophobe,MCULE-3005884355,3.533,1.631,0.542,0,1
LumpedHydrophobe,MCULE-1064508720,3.282,1.504,-0.193,0,1
LumpedHydrophobe,MCULE-1296496099,3.857,1.591,0.066,0,1
LumpedHydrophobe,FCG2878104926,3.546,1.708,0.015,0,1
LumpedHydrophobe,FCG2878104926,4.814,-0.391,0.12,0,1
LumpedHydrophobe,Z1993819341,3.58,1.254,-0.325,0,1
LumpedHydrophobe,FCG2946094125,3.435,1.676,-0.129,0,1
LumpedHydrophobe,MCULE-1995617555,2.838,1.61,0.656,0,1
LumpedHydrophobe,MCULE-6364997021,3.432,1.628,-0.357,0,1
LumpedHydrophobe,MCULE-6774338267,3.7,1.097,-0.122,0,1
LumpedHydrophobe,OSSK_467174,3.478,1.544,0.026,0,1
LumpedHydrophobe,MCULE-7309126653,3.313,1.375,-0.429,0,1
LumpedHydrophobe,MCULE-6052560004,3.297,1.9,-0.099,0,1
LumpedHydrophobe,MCULE-8409240289,3.602,1.653,0.044,0,1
LumpedHydrophobe,Z9135329515,3.075,1.581,0.336,0,1
LumpedHydrophobe,MCULE-4411896303,3.638,1.281,-0.144,0,1
LumpedHydrophobe,OSSM_044765,3.481,1.6,-0.568,0,1
LumpedHydrophobe,OSSL_639641,3.531,1.625,0.031,0,1
LumpedHydrophobe,MCULE-4460325065,3.838,1.853,-0.024,0,1
LumpedHydrophobe,8012-9271,3.531,1.625,0.031,0,1
LumpedHydrophobe,STK657641,3.481,1.6,-0.568,0,1
LumpedHydrophobe,Z3522831516,3.704,1.625,-0.095,0,1
LumpedHydrophobe,MCULE-4880777263,3.084,0.617,-0.115,0,1
LumpedHydrophobe,MCULE-4880777263,0.228,2.519,-0.908,0,1
LumpedHydrophobe,Z1912578086,3.61,1.713,0.222,0,1
LumpedHydrophobe,STL032978,3.897,2.066,0.431,0,1
LumpedHydrophobe,MCULE-8317582243,3.302,1.89,-0.097,0,1
LumpedHydrophobe,MCULE-3716360067,3.648,1.761,-0.001,0,1
LumpedHydrophobe,FCG3559872553,4.447,0.513,-0.346,0,1
LumpedHydrophobe,Z1623981649,3.673,2.01,0.099,0,1
LumpedHydrophobe,8015-2101,3.723,1.305,0.306,0,1
LumpedHydrophobe,Z204712526,3.454,1.623,-0.066,0,1
LumpedHydrophobe,Z2312594102,-2.566,-0.29,0.213,1,0
LumpedHydrophobe,Z2312594102,3.865,0.402,-0.946,0,1
LumpedHydrophobe,Z1317909945,-5.139,-2.038,0.099,1,0
