family,ligand_id,x,y,z,cluster,kept
Aromatic,Z5020308101,-1.298,0.635,0.962,1,0
Aromatic,Z5020308101,2.948,0.632,0.372,0,1
Aromatic,Z56899138,-1.665,-0.899,0.196,1,0
Aromatic,Z56899138,2.795,1.078,0.243,0,1
Aromatic,OSSL_301336,2.849,0.888,0.325,0,1
Aromatic,OSSL_301336,-1.425,-1.458,0.534,1,0
Aromatic,STL564635,3.04,0.528,0.342,0,1
Aromatic,Z5020307425,-1.322,0.525,0.868,1,0
Aromatic,Z5020307425,2.945,0.631,0.371,0,1
Aromatic,R035-0073,-1.691,-0.875,0.209,1,0
Aromatic,R035-0073,2.79,1.05,0.241,0,1
Aromatic,Z5020304953,-3.349,-0.009,0.161,1,0
Aromatic,Z5020304953,0.707,0.073,-0.415,1,0
Aromatic,Z5020304953,2.947,0.631,0.372,0,1
Aromatic,STK803083,-1.65,-1.434,0.161,1,0
Aromatic,STK803083,2.98,0.736,0.071,0,1
Aromatic,STK025759,2.946,0.632,0.373,0,1
Aromatic,0417-1650,2.945,0.631,0.373,0,1
Aromatic,OSSL_302895,2.945,0.631,0.373,0,1
Aromatic,OSSL_331145,3.187,0.508,0.863,0,1
Aromatic,OSSL_331145,-1.44,-1.628,0.784,1,0
Aromatic,00CS-0026,2.946,0.632,0.373,0,1
Aromatic,Z8849623088,-1.247,-0.552,1.053,1,0
Aromatic,Z8849623088,2.946,0.168,0.466,0,1
Aromatic,0099-0217,3.187,0.508,0.863,0,1
Aromatic,0099-0217,-1.44,-1.628,0.784,1,0
Aromatic,OSSK_329587,2.946,0.632,0.373,0,1
Aromatic,STK801744,3.187,0.508,0.863,0,1
Aromatic,STK801744,-1.44,-1.628,0.784,1,0
Aromatic,Z56903635,-1.663,-0.854,0.212,1,0
Aromatic,Z56903635,2.768,1.068,0.268,0,1
Aromatic,Z5020304860,-3.181,-1.706,-0.389,1,0
Aromatic,Z5020304860,0.948,-0.624,-0.78,1,0
Aromatic,Z5020304860,3.037,0.146,0.218,0,1
Aromatic,Z2180011391,2.938,0.628,0.366,0,1
Aromatic,Z2180011391,-1.336,0.506,0.892,1,0
Aromatic,STK801619,2.421,0.378,0.321,0,1
Aromatic,STK801619,-1.873,0.453,0.785,1,0
Aromatic,STK801619,-4.104,-0.503,0.828,1,0
Aromatic,OSSK_098099,2.421,0.378,0.321,0,1
Aromatic,OSSK_098099,-1.873,0.453,0.785,1,0
Aromatic,OSSK_098099,-4.104,-0.503,0.828,1,0
Aromatic,Z5020307501,2.708,0.435,0.219,0,1
Aromatic,Z5020307501,-0.853,-1.954,0.11,1,0
Aromatic,Z1824566795,-3.828,-0.51,1.03,1,0
Aromatic,Z1824566795,-1.59,0.446,0.96,1,0
Aromatic,Z1824566795,2.685,0.471,0.352,0,1
Aromatic,Z9101486005,2.709,1.228,0.622,0,1
Aromatic,Z9101486005,-0.588,-1.48,0.132,1,0
Aromatic,Z5020305635,-3.556,-0.667,0.613,1,0
Aromatic,Z5020305635,0.551,-0.507,0.613,1,0
Aromatic,Z5020305635,2.619,0.677,0.092,0,1
Aromatic,Z4224787393,-2.237,-1.87,-2.644,1,0
Aromatic,Z4224787393,3.21,0.767,0.331,0,1
Aromatic,Z5020306225,-3.136,-1.769,-0.547,1,0
Aromatic,Z5020306225,0.986,-0.641,-0.865,1,0
Aromatic,Z5020306225,3.064,0.093,0.182,0,1
